set,subset,partition,filename,attack_family_token,relative_path,sha256,size_bytes,header_raw,column_names,schema_exact_match,has_utf8_bom,row_count,blank_line_count,malformed_row_count,malformed_wrong_field_count,malformed_bad_timestamp,malformed_bad_arbitration_id,malformed_bad_data_field,malformed_bad_attack_label,attack0_count,attack1_count,attack_ratio,empty_data_field_count,empty_data_field_attack1_count,timestamp_min,timestamp_max,timestamp_span_s,timestamp_decrease_count,timestamp_equal_consecutive_count,timestamp_max_decrease_s,unique_arbitration_id_count,arbitration_id_hexlen_min,arbitration_id_hexlen_max,data_field_hexlen_min,data_field_hexlen_max,data_field_hexlen_min_nonempty,odd_hexlen_data_field_count,attack_episode_count,attack_contiguity,first_attack_row,last_attack_row,longest_attack_episode_rows,attack_row_density_within_span,first_attack_timestamp,last_attack_timestamp,attack_time_span_s,max_gap_between_attack_frames_s,attack_time_episode_count_gap_gt_1s,attack_time_contiguity_gap_gt_1s,quoted_row_count,file_ends_with_newline,error
set_02,test_04_unknown_vehicle_unknown_attack,test,standstill-4.csv,standstill,set_02/test_04_unknown_vehicle_unknown_attack/standstill-4.csv,df9c4d58bad77f8ae5ac23f23f5e1ced59b6b4952e256db1d86a51c78e0a8671,14179466,"timestamp,arbitration_id,data_field,attack",timestamp|arbitration_id|data_field|attack,True,False,352661,0,0,0,0,0,0,0,352589,72,0.00020416,0,0,1672531200.0,1672531418.523983,218.523983,0,0,0.000000000,50,3,3,2,16,2,0,72,multiple,65458,66942,1,0.048485,1672531240.567569,1672531241.4469121,0.879343,0.013345,1,single_window,0,True,
set_02,train_01,train,accessory-1.csv,accessory,set_02/train_01/accessory-1.csv,62427805f1404dd7632c3d9f56edc70711f9877317091cb720862a0447cab54d,20134969,"timestamp,arbitration_id,data_field,attack",timestamp|arbitration_id|data_field|attack,True,False,529370,0,0,0,0,0,0,0,529370,0,0.00000000,0,0,1672531200.0,1672531464.698437,264.698437,0,0,0.000000000,62,3,3,4,16,4,0,0,none,,,0,,,,,,0,none,0,True,
set_02,train_01,train,accessory-2.csv,accessory,set_02/train_01/accessory-2.csv,e6344c56f303bbcc562f72c82aee9b9c6f4990d1663f57fe841ea963acbbe586,11649554,"timestamp,arbitration_id,data_field,attack",timestamp|arbitration_id|data_field|attack,True,False,307057,0,0,0,0,0,0,0,307057,0,0.00000000,0,0,1672531200.0,1672531353.513159,153.513159,0,0,0.000000000,62,3,3,4,16,4,0,0,none,,,0,,,,,,0,none,0,True,
set_02,train_01,train,attack-free-1.csv,attack-free,set_02/train_01/attack-free-1.csv,67a9f49eaf95f26f9b74b19b37f7f47672ecfb747f6c5ec59ff83da9766e6c13,33719258,"timestamp,arbitration_id,data_field,attack",timestamp|arbitration_id|data_field|attack,True,False,889331,0,0,0,0,0,0,0,889331,0,0.00000000,0,0,1672531200.0,1672531644.58918,444.589180,0,0,0.000000000,62,3,3,4,16,4,0,0,none,,,0,,,,,,0,none,0,True,
set_02,train_01,train,attack-free-2.csv,attack-free,set_02/train_01/attack-free-2.csv,35439b17fc1963905b64d8927e93fd3f9fbd8956c1c6217bf7d0b19e48aa6e19,21757010,"timestamp,arbitration_id,data_field,attack",timestamp|arbitration_id|data_field|attack,True,False,573956,0,0,0,0,0,0,0,573956,0,0.00000000,0,0,1672531200.0,1672531486.8939781,286.893978,0,0,0.000000000,62,3,3,4,16,4,0,0,none,,,0,,,,,,0,none,0,True,
set_02,train_01,train,double-1.csv,double,set_02/train_01/double-1.csv,70bb4ce03b30e2d70caff89f2c9487daa1ea3c286067f19a92115c368b9b5711,41185016,"timestamp,arbitration_id,data_field,attack",timestamp|arbitration_id|data_field|attack,True,False,1092582,0,0,0,0,0,0,0,1087627,4955,0.00453513,0,0,1672531200.0,1672531745.162143,545.162143,73,6,0.000123978,62,3,3,4,16,4,0,3878,multiple,657511,681778,4,0.204178,1672531528.6740351,1672531538.3202281,9.646193,0.004333,1,single_window,0,True,
set_02,train_01,train,double-2.csv,double,set_02/train_01/double-2.csv,9e8b61b1097be54d9f4a0d545839718e2f8c7107017aeb66f459c87ca52b8b4b,17526419,"timestamp,arbitration_id,data_field,attack",timestamp|arbitration_id|data_field|attack,True,False,463001,0,0,0,0,0,0,0,454101,8900,0.01922242,0,0,1672531200.0,1672531454.251147,254.251147,82,15,0.000125885,62,3,3,4,16,4,0,6739,multiple,328645,370037,4,0.215012,1672531391.5215621,1672531407.77563,16.254068,0.004255,1,single_window,0,True,
set_02,train_01,train,fuzzing-1.csv,fuzzing,set_02/train_01/fuzzing-1.csv,e6d2f8117c1d59d9da18cca919939d5499c671ff437948ee59b2ccb189cffae5,46782254,"timestamp,arbitration_id,data_field,attack",timestamp|arbitration_id|data_field|attack,True,False,1235992,0,0,0,0,0,0,0,1122478,113514,0.09184040,7165,7165,1672531200.0,1672531761.2269351,561.226935,0,201,0.000000000,2048,3,3,0,16,2,0,80503,multiple,18430,378803,7,0.314989,1672531209.205003,1672531332.6180511,123.413048,0.001446,1,single_window,0,True,
set_02,train_01,train,fuzzing-2.csv,fuzzing,set_02/train_01/fuzzing-2.csv,b9c68d608824c7328a03bb01b2c223a7b7a5e2819ff6a2b24b4316680878a536,44490428,"timestamp,arbitration_id,data_field,attack",timestamp|arbitration_id|data_field|attack,True,False,1167769,0,0,0,0,0,0,0,1161656,6113,0.00523477,359,359,1672531200.0,1672531780.4120688,580.412069,0,25,0.000000000,1935,3,3,0,16,2,0,6113,multiple,289520,419814,1,0.046917,1672531344.6532998,1672531406.6958768,62.042577,0.010328,1,single_window,0,True,
set_02,train_01,train,interval-1.csv,interval,set_02/train_01/interval-1.csv,eac9c98a5be612bbfa5cb81481de98c3553c4644e8a20b175859cc6cde2c7f53,23948856,"timestamp,arbitration_id,data_field,attack",timestamp|arbitration_id|data_field|attack,True,False,634191,0,0,0,0,0,0,0,619066,15125,0.02384928,0,0,1672531200.0,1672531510.9954219,310.995422,3424,48,0.005339146,62,3,3,4,16,4,0,15125,multiple,12681,632954,1,0.024384,1672531206.4176669,1672531508.8746,302.456933,0.031351,1,single_window,0,True,
set_02,train_01,train,interval-2.csv,interval,set_02/train_01/interval-2.csv,f8cc87d7bb869037d3c681e18df3f855c888e4f2e1bbc019b1b019d85ef8f6ef,62683875,"timestamp,arbitration_id,data_field,attack",timestamp|arbitration_id|data_field|attack,True,False,1653840,0,0,0,0,0,0,0,1652661,1179,0.00071289,0,0,1672531200.0,1672532027.6774971,827.677497,71,2,0.000103951,62,3,3,4,16,4,0,1179,multiple,697022,727645,1,0.038499,1672531548.463572,1672531563.1893911,14.725819,0.018505,1,single_window,0,True,
set_02,train_01,train,speed-1.csv,speed,set_02/train_01/speed-1.csv,0479e4b539c33b40639969fe28b0b47bbdb88fcd3a2264c1fca3becca63fb7c7,99358561,"timestamp,arbitration_id,data_field,attack",timestamp|arbitration_id|data_field|attack,True,False,2619677,0,0,0,0,0,0,0,2619663,14,0.00000534,0,0,1672531200.0,1672532510.740895,1310.740895,6,0,0.000066996,62,3,3,4,16,4,0,14,multiple,1233172,1246263,1,0.001069,1672531816.320147,1672531822.854465,6.534318,0.503033,1,single_window,0,True,
set_02,train_01,train,speed-2.csv,speed,set_02/train_01/speed-2.csv,a2f91f422d35cdda18cf9e17b239251de72e98ed42784176d8e1f6f2b75cfe10,104275419,"timestamp,arbitration_id,data_field,attack",timestamp|arbitration_id|data_field|attack,True,False,2734513,0,0,0,0,0,0,0,2734475,38,0.00001390,0,0,1672531200.0,1672532568.476994,1368.476994,6,0,0.000029087,62,3,3,4,16,4,0,38,multiple,965384,1017432,1,0.000730,1672531682.6068611,1672531708.6037381,25.996877,0.703253,1,single_window,0,True,
set_02,train_01,train,systematic-1.csv,systematic,set_02/train_01/systematic-1.csv,d88b9fdef1de156d4f3afeb10d31e356daf2bef9cc5a662845c3520b9bd5a90f,20551827,"timestamp,arbitration_id,data_field,attack",timestamp|arbitration_id|data_field|attack,True,False,541323,0,0,0,0,0,0,0,504198,37125,0.06858197,2324,2324,1672531200.0,1672531452.1943312,252.194331,0,102,0.000000000,2048,3,3,0,16,2,0,26422,multiple,82939,200842,8,0.314875,1672531241.4836512,1672531281.8796952,40.396044,0.001401,1,single_window,0,True,
set_02,train_01,train,systematic-2.csv,systematic,set_02/train_01/systematic-2.csv,4cda452db291be614bf4a397c028636c534ec6e4acb33a4e65745ac8bf93685e,17343447,"timestamp,arbitration_id,data_field,attack",timestamp|arbitration_id|data_field|attack,True,False,456086,0,0,0,0,0,0,0,453827,2259,0.00495301,134,134,1672531200.0,1672531426.9437308,226.943731,0,6,0.000000000,2048,3,3,0,16,2,0,2259,multiple,106664,154754,1,0.046973,1672531253.3542359,1672531276.2760818,22.921846,0.010379,1,single_window,0,True,
set_02,train_01,train,triple-1.csv,triple,set_02/train_01/triple-1.csv,b0416e85aee36c02308b03a612fdd6277ab13f2772835c8498036b7d53fdc93a,67253172,"timestamp,arbitration_id,data_field,attack",timestamp|arbitration_id|data_field|attack,True,False,1780543,0,0,0,0,0,0,0,1749487,31056,0.01744187,0,0,1672531200.0,1672532074.3636971,874.363697,355,51,0.005810022,62,3,3,4,16,4,0,21680,multiple,344280,470888,6,0.245291,1672531372.0525451,1672531419.7931471,47.740602,0.004465,1,single_window,0,True,
set_02,train_01,train,triple-2.csv,triple,set_02/train_01/triple-2.csv,c77c613f5b4965148ed7c601383025f910b1ca3c9d89044f480e70a4d939e237,24947957,"timestamp,arbitration_id,data_field,attack",timestamp|arbitration_id|data_field|attack,True,False,661579,0,0,0,0,0,0,0,657520,4059,0.00613532,0,0,1672531200.0,1672531528.622719,328.622719,62,5,0.000149012,62,3,3,4,16,4,0,2815,multiple,365742,382154,6,0.247304,1672531382.8246281,1672531388.99967,6.175042,0.003937,1,single_window,0,True,
set_03,test_01_known_vehicle_known_attack,test,DoS-1.csv,DoS,set_03/test_01_known_vehicle_known_attack/DoS-1.csv,613cccc90b4bae9bba57fcc929ab47856e4a1f64a780756596b7af901fc8f2c8,9780523,"timestamp,arbitration_id,data_field,attack",timestamp|arbitration_id|data_field|attack,True,False,252707,0,0,0,0,0,0,0,208924,43783,0.17325598,0,0,1672531200.0,1672531281.256686,81.256686,0,89,0.000000000,99,3,3,2,16,2,0,27881,multiple,13540,147358,6,0.327181,1672531205.2629812,1672531240.2837961,35.020815,0.001932,1,single_window,0,True,
set_03,test_01_known_vehicle_known_attack,test,DoS-2.csv,DoS,set_03/test_01_known_vehicle_known_attack/DoS-2.csv,bfab0551b58064330bf832fa5919ddfd72d36c22f50b59a01ed4d0340cb0f4d9,17055036,"timestamp,arbitration_id,data_field,attack",timestamp|arbitration_id|data_field|attack,True,False,445731,0,0,0,0,0,0,0,391486,54245,0.12169896,0,0,1672531200.0,1672531352.171345,152.171345,0,104,0.000000000,99,3,3,2,16,2,0,32417,multiple,108532,331557,9,0.243223,1672531242.173454,1672531307.7639761,65.590522,22.278128,2,multiple_windows,0,True,
set_03,test_01_known_vehicle_known_attack,test,double-1.csv,double,set_03/test_01_known_vehicle_known_attack/double-1.csv,dff5721a68b7ac0bfca0b511e2b470607b90263d7269bde3b945eaae1fd7d0ff,48119530,"timestamp,arbitration_id,data_field,attack",timestamp|arbitration_id|data_field|attack,True,False,1257705,0,0,0,0,0,0,0,1254632,3073,0.00244334,0,0,1672531200.0,1672531687.7280471,487.728047,60,5,0.000151873,98,3,3,2,16,2,0,2577,multiple,668079,686148,2,0.170061,1672531459.7056851,1672531465.533067,5.827382,0.004171,1,single_window,0,True,
set_03,test_01_known_vehicle_known_attack,test,double-2.csv,double,set_03/test_01_known_vehicle_known_attack/double-2.csv,6971d4b0a554820cbfca2e2218a31c7c2bc3c790775f21ecad5f0ca901a11ea2,34879907,"timestamp,arbitration_id,data_field,attack",timestamp|arbitration_id|data_field|attack,True,False,920226,0,0,0,0,0,0,0,918266,1960,0.00212991,0,0,1672531200.0,1672531557.0358989,357.035899,28,7,0.000172138,98,3,3,2,16,2,0,1594,multiple,391786,403039,4,0.174160,1672531352.3211949,1672531355.931114,3.609919,0.003792,1,single_window,0,True,
set_03,test_01_known_vehicle_known_attack,test,force-neutral-1.csv,force-neutral,set_03/test_01_known_vehicle_known_attack/force-neutral-1.csv,13d169efecfdca6dac6f690183d2880876e8707330a96d195955b631cd0a4b1c,47687878,"timestamp,arbitration_id,data_field,attack",timestamp|arbitration_id|data_field|attack,True,False,1257602,0,0,0,0,0,0,0,1254632,2970,0.00236164,0,0,1672531200.0,1672531687.728138,487.728138,64,7,0.000163078,98,3,3,2,16,2,0,2935,multiple,916640,1011444,2,0.031327,1672531556.345633,1672531592.0507171,35.705084,27.203161,2,multiple_windows,0,True,
set_03,test_01_known_vehicle_known_attack,test,force-neutral-2.csv,force-neutral,set_03/test_01_known_vehicle_known_attack/force-neutral-2.csv,ddb88c617ab4187d3094bd225e3fb3062b45075a1c3367e8d81aa3f2ef53e397,35237942,"timestamp,arbitration_id,data_field,attack",timestamp|arbitration_id|data_field|attack,True,False,918980,0,0,0,0,0,0,0,918266,714,0.00077695,0,0,1672531200.0,1672531557.0362298,357.036230,31,0,0.000129938,98,3,3,2,16,2,0,714,multiple,604528,627506,1,0.031072,1672531435.0421128,1672531443.7018669,8.659754,0.013213,1,single_window,0,True,
set_03,test_01_known_vehicle_known_attack,test,fuzzing-1.csv,fuzzing,set_03/test_01_known_vehicle_known_attack/fuzzing-1.csv,f34e37786f1f7e7577d45af46f419f38c081cfbd7782833ddaa6ea72bb2f6673,40309244,"timestamp,arbitration_id,data_field,attack",timestamp|arbitration_id|data_field|attack,True,False,1059035,0,0,0,0,0,0,0,1008513,50522,0.04770569,3143,3143,1672531200.0,1672531592.2755,392.275500,0,111,0.000000000,2048,3,3,0,16,2,0,42031,multiple,239806,429899,4,0.265774,1672531293.278954,1672531347.562778,54.283824,0.001435,1,single_window,0,True,
set_03,test_01_known_vehicle_known_attack,test,fuzzing-2.csv,fuzzing,set_03/test_01_known_vehicle_known_attack/fuzzing-2.csv,b1a796dab1f0a05bf0fcf10be4d253c5c5c522969ab86967159b59216b6fc3f8,30393790,"timestamp,arbitration_id,data_field,attack",timestamp|arbitration_id|data_field|attack,True,False,793574,0,0,0,0,0,0,0,793021,553,0.00069685,27,27,1672531200.0,1672531508.4618289,308.461829,0,1,0.000000000,563,3,3,0,16,2,0,553,multiple,93347,595441,1,0.001101,1672531236.306798,1672531431.3899529,195.083155,47.637477,5,multiple_windows,0,True,
set_03,test_01_known_vehicle_known_attack,test,triple-1.csv,triple,set_03/test_01_known_vehicle_known_attack/triple-1.csv,3482481b495ce9eb64a5a2f915a77354f888cfcffa0a43c75e51f9d0400c71bc,20128527,"timestamp,arbitration_id,data_field,attack",timestamp|arbitration_id|data_field|attack,True,False,524898,0,0,0,0,0,0,0,522688,2210,0.00421034,0,0,1672531200.0,1672531403.2095292,203.209529,28,3,0.000282049,98,3,3,2,16,2,0,1638,multiple,416522,427274,3,0.205524,1672531361.9236932,1672531365.2472432,3.323550,0.003865,1,single_window,0,True,
set_03,test_01_known_vehicle_known_attack,test,triple-2.csv,triple,set_03/test_01_known_vehicle_known_attack/triple-2.csv,45d7e923c30454fa50ef25be8ede1cad033e08c99ccd3b2b422fba6b0ed24a14,43483949,"timestamp,arbitration_id,data_field,attack",timestamp|arbitration_id|data_field|attack,True,False,1145333,0,0,0,0,0,0,0,1142858,2475,0.00216094,0,0,1672531200.0,1672531644.2384069,444.238407,38,9,0.000133038,98,3,3,2,16,2,0,1884,multiple,534353,546303,3,0.207096,1672531407.683826,1672531411.3767059,3.692880,0.003708,1,single_window,0,True,
set_03,test_02_unknown_vehicle_known_attack,test,DoS-1.csv,DoS,set_03/test_02_unknown_vehicle_known_attack/DoS-1.csv,ba70baaa2e7eae058a9d093bc69125c73e65856ea3eb1faa7494cdcea2fd76bb,25795857,"timestamp,arbitration_id,data_field,attack",timestamp|arbitration_id|data_field|attack,True,False,643807,0,0,0,0,0,0,0,631716,12091,0.01878047,0,0,1672531200.0,1672531591.5302889,391.530289,0,19,0.000000000,55,3,3,2,16,2,0,6641,multiple,236779,265618,8,0.419244,1672531346.7538991,1672531357.1308661,10.376967,0.039632,1,single_window,0,True,
set_03,test_02_unknown_vehicle_known_attack,test,DoS-2.csv,DoS,set_03/test_02_unknown_vehicle_known_attack/DoS-2.csv,8ac793414409eff6476d31cadeb764bf8388491fe690a73cbe9e06751f7523f2,28481072,"timestamp,arbitration_id,data_field,attack",timestamp|arbitration_id|data_field|attack,True,False,709039,0,0,0,0,0,0,0,683731,25308,0.03569338,0,0,1672531200.0,1672531638.7151549,438.715155,0,36,0.000000000,54,3,3,2,16,2,0,14005,multiple,69308,530507,11,0.054874,1672531242.9534581,1672531513.103431,270.149973,67.508952,6,multiple_windows,0,True,
set_03,test_02_unknown_vehicle_known_attack,test,double-1.csv,double,set_03/test_02_unknown_vehicle_known_attack/double-1.csv,cb6e794a3de531e7acf8b9687f348de656fc9a890616fb4da03a02bb33bf9d94,50097196,"timestamp,arbitration_id,data_field,attack",timestamp|arbitration_id|data_field|attack,True,False,1244063,0,0,0,0,0,0,0,1233676,10387,0.00834926,0,0,1672531200.0,1672531964.5854762,764.585476,197,13,0.000198841,54,3,3,2,16,2,0,8020,multiple,217929,377781,4,0.064978,1672531335.057337,1672531427.6968791,92.639542,59.714373,3,multiple_windows,0,True,
set_03,test_02_unknown_vehicle_known_attack,test,double-2.csv,double,set_03/test_02_unknown_vehicle_known_attack/double-2.csv,c592898c200fc387f020fcf2ce673f8fdec12f2dc4dac2ddf7315e00fe5bfd30,27856480,"timestamp,arbitration_id,data_field,attack",timestamp|arbitration_id|data_field|attack,True,False,695540,0,0,0,0,0,0,0,690926,4614,0.00663369,0,0,1672531200.0,1672531628.187381,428.187381,87,10,0.000444889,54,3,3,2,16,2,0,3388,multiple,276815,295953,4,0.241078,1672531371.547169,1672531380.54912,9.001951,0.004037,1,single_window,0,True,
set_03,test_02_unknown_vehicle_known_attack,test,force-neutral-1.csv,force-neutral,set_03/test_02_unknown_vehicle_known_attack/force-neutral-1.csv,c1a10149201f802a6135dd627dcf4fcfebd4f4a048f21b996086ea83c5cc968c,21158090,"timestamp,arbitration_id,data_field,attack",timestamp|arbitration_id|data_field|attack,True,False,527589,0,0,0,0,0,0,0,525869,1720,0.00326011,0,0,1672531200.0,1672531525.9243751,325.924375,0,3,0.000000000,54,3,3,2,16,2,0,1720,multiple,238255,274153,1,0.047912,1672531347.662694,1672531368.8479421,21.185248,0.013460,1,single_window,0,True,
set_03,test_02_unknown_vehicle_known_attack,test,force-neutral-2.csv,force-neutral,set_03/test_02_unknown_vehicle_known_attack/force-neutral-2.csv,c24ae73768ef703f9058287528c301317d0ae1aeedeae06eb24deb3a069081d2,19047891,"timestamp,arbitration_id,data_field,attack",timestamp|arbitration_id|data_field|attack,True,False,475757,0,0,0,0,0,0,0,474378,1379,0.00289854,0,0,1672531200.0,1672531494.009995,294.009995,0,1,0.000000000,54,3,3,2,16,2,0,1117,multiple,294786,302971,3,0.168458,1672531382.6961889,1672531386.9180241,4.221835,0.004395,1,single_window,0,True,
set_03,test_02_unknown_vehicle_known_attack,test,fuzzing-1.csv,fuzzing,set_03/test_02_unknown_vehicle_known_attack/fuzzing-1.csv,4d3db9215b3a76c6dee481a154dc32cd4e106f7abeb61a5d7b388479c5d59e2c,26438538,"timestamp,arbitration_id,data_field,attack",timestamp|arbitration_id|data_field|attack,True,False,660170,0,0,0,0,0,0,0,631716,28454,0.04310102,1837,1837,1672531200.0,1672531591.529839,391.529839,0,42,0.000000000,2048,3,3,0,16,2,0,18559,multiple,299438,563357,7,0.107813,1672531385.5848498,1672531531.528547,145.943697,96.077264,3,multiple_windows,0,True,
set_03,test_02_unknown_vehicle_known_attack,test,fuzzing-2.csv,fuzzing,set_03/test_02_unknown_vehicle_known_attack/fuzzing-2.csv,00c41be1a38f99d324aecac8b95f09569dcc4d42ef27e8af02fa2dcd4784c81f,26107792,"timestamp,arbitration_id,data_field,attack",timestamp|arbitration_id|data_field|attack,True,False,650196,0,0,0,0,0,0,0,643639,6557,0.01008465,434,434,1672531200.0,1672532182.5758541,982.575854,0,8,0.000000000,1961,3,3,0,16,2,0,5184,multiple,9205,95872,991,0.075657,1672531660.9486132,1672531839.03601,178.087397,111.548140,2,multiple_windows,0,True,
set_03,test_02_unknown_vehicle_known_attack,test,triple-1.csv,triple,set_03/test_02_unknown_vehicle_known_attack/triple-1.csv,a20dca9b3342ffcc04c5d09e4056104d7e783b563a079c34e209b35c9b217bd1,22022316,"timestamp,arbitration_id,data_field,attack",timestamp|arbitration_id|data_field|attack,True,False,544385,0,0,0,0,0,0,0,491468,52917,0.09720510,0,0,1672531200.0,1672531504.5881381,304.588138,821,62,0.000590801,54,3,3,2,16,2,0,35612,multiple,167121,356031,6,0.280116,1672531303.5684719,1672531387.854481,84.286009,0.004178,1,single_window,0,True,
set_03,test_02_unknown_vehicle_known_attack,test,triple-2.csv,triple,set_03/test_02_unknown_vehicle_known_attack/triple-2.csv,3d46aaada8ed35e5823d39393d514bf94cac429f9a03d1b60081aa82954e2780,28462391,"timestamp,arbitration_id,data_field,attack",timestamp|arbitration_id|data_field|attack,True,False,703688,0,0,0,0,0,0,0,690926,12762,0.01813588,0,0,1672531200.0,1672531628.1874239,428.187424,202,24,0.000159979,54,3,3,2,16,2,0,8721,multiple,215090,574890,5,0.035470,1672531333.293561,1672531548.3691068,215.075546,130.892709,3,multiple_windows,0,True,
set_03,test_03_known_vehicle_unknown_attack,test,interval-1.csv,interval,set_03/test_03_known_vehicle_unknown_attack/interval-1.csv,42499589968fa5d6332bb479b3a4c24af99ae2d52a85fb12877d9c80d8560e14,36111498,"timestamp,arbitration_id,data_field,attack",timestamp|arbitration_id|data_field|attack,True,False,950657,0,0,0,0,0,0,0,943319,7338,0.00771887,0,0,1672531200.0,1672531566.811969,366.811969,0,0,0.000000000,98,3,3,2,16,2,0,3669,multiple,154,950575,2,0.007721,1672531200.05839,1672531566.7775459,366.719156,0.102630,1,single_window,0,True,
set_03,test_03_known_vehicle_unknown_attack,test,interval-2.csv,interval,set_03/test_03_known_vehicle_unknown_attack/interval-2.csv,6cfbccd8838092302886363aa1afe85b947d802b182edfab6ad33776a465b777,38619635,"timestamp,arbitration_id,data_field,attack",timestamp|arbitration_id|data_field|attack,True,False,1009145,0,0,0,0,0,0,0,1008513,632,0.00062627,0,0,1672531200.0,1672531592.275131,392.275131,0,0,0.000000000,98,3,3,2,16,2,0,316,multiple,41546,924304,2,0.000716,1672531216.1592081,1672531559.275779,343.116571,113.304780,6,multiple_windows,0,True,
set_03,test_03_known_vehicle_unknown_attack,test,rpm-1.csv,rpm,set_03/test_03_known_vehicle_unknown_attack/rpm-1.csv,61b3cf335539ef0d0a023ef3cf357711c0e9d86f634bf5f63dd977262e9a118b,19991280,"timestamp,arbitration_id,data_field,attack",timestamp|arbitration_id|data_field|attack,True,False,524212,0,0,0,0,0,0,0,522688,1524,0.00290722,0,0,1672531200.0,1672531403.2086239,203.208624,32,3,0.000077009,98,3,3,2,16,2,0,1503,multiple,251057,264024,2,0.117520,1672531297.587472,1672531302.037571,4.450099,0.004151,1,single_window,0,True,
set_03,test_03_known_vehicle_unknown_attack,test,rpm-2.csv,rpm,set_03/test_03_known_vehicle_unknown_attack/rpm-2.csv,c6c9d0508c4b4a077f9e8f23eb90a7fa53f43b62d84f1aca338854176d587ace,43556158,"timestamp,arbitration_id,data_field,attack",timestamp|arbitration_id|data_field|attack,True,False,1143081,0,0,0,0,0,0,0,1142858,223,0.00019509,0,0,1672531200.0,1672531644.238626,444.238626,20,1,0.000123262,98,3,3,2,16,2,0,223,multiple,740015,747496,1,0.029805,1672531487.650609,1672531490.4833388,2.832730,0.013709,1,single_window,0,True,
set_03,test_03_known_vehicle_unknown_attack,test,rpm-accessory-1.csv,rpm-accessory,set_03/test_03_known_vehicle_unknown_attack/rpm-accessory-1.csv,981dabcbffb39d2dc814749cc541cb12a2076cc64963c1f6b43ffc4a690d4a81,6301600,"timestamp,arbitration_id,data_field,attack",timestamp|arbitration_id|data_field|attack,True,False,166162,0,0,0,0,0,0,0,166134,28,0.00016851,0,0,1672531200.0,1672531264.618526,64.618526,1,0,0.000031948,98,3,3,2,16,2,0,28,multiple,6907,76547,1,0.000402,1672531202.6821871,1672531229.759927,27.077740,1.003897,28,multiple_windows,0,True,
set_03,test_03_known_vehicle_unknown_attack,test,rpm-accessory-2.csv,rpm-accessory,set_03/test_03_known_vehicle_unknown_attack/rpm-accessory-2.csv,c1e3b545cb3f972615e6aea54674210ebb5eedb8b23dfd1fe68660f4a31e4579,5718844,"timestamp,arbitration_id,data_field,attack",timestamp|arbitration_id|data_field|attack,True,False,149740,0,0,0,0,0,0,0,149710,30,0.00020035,0,0,1672531200.0,1672531258.224544,58.224544,1,0,0.000047922,98,3,3,2,16,2,0,30,multiple,17214,91990,1,0.000401,1672531206.685683,1672531235.7623451,29.076662,1.003322,30,multiple_windows,0,True,
set_03,test_03_known_vehicle_unknown_attack,test,speed-1.csv,speed,set_03/test_03_known_vehicle_unknown_attack/speed-1.csv,9e8896f38614b4a0a65ac28c4c124f718a3d75961459a7789c9e59be31c33fe4,47698202,"timestamp,arbitration_id,data_field,attack",timestamp|arbitration_id|data_field|attack,True,False,1255235,0,0,0,0,0,0,0,1254632,603,0.00048039,0,0,1672531200.0,1672531687.727381,487.727381,12,1,0.000102043,98,3,3,2,16,2,0,603,multiple,739085,758292,1,0.031393,1672531487.305779,1672531494.537297,7.231518,0.012971,1,single_window,0,True,
set_03,test_03_known_vehicle_unknown_attack,test,speed-2.csv,speed,set_03/test_03_known_vehicle_unknown_attack/speed-2.csv,8490cacc28811d8d42c51730c84beff220412892c6cc7350b33f487c6e62f96c,34863874,"timestamp,arbitration_id,data_field,attack",timestamp|arbitration_id|data_field|attack,True,False,919087,0,0,0,0,0,0,0,918266,821,0.00089328,0,0,1672531200.0,1672531557.036443,357.036443,19,5,0.000146866,98,3,3,2,16,2,0,821,multiple,784252,810370,1,0.031433,1672531504.929018,1672531514.7632771,9.834259,0.013019,1,single_window,0,True,
set_03,test_03_known_vehicle_unknown_attack,test,speed-accessory-1.csv,speed-accessory,set_03/test_03_known_vehicle_unknown_attack/speed-accessory-1.csv,9179c3769ac805fcc8a3dd4830ed1a1d8943b399d265919351f627c78703e0b7,6494350,"timestamp,arbitration_id,data_field,attack",timestamp|arbitration_id|data_field|attack,True,False,170115,0,0,0,0,0,0,0,166134,3981,0.02340182,0,0,1672531200.0,1672531264.6178908,64.617891,55,7,0.000083923,98,3,3,2,16,2,0,3868,multiple,130134,163175,2,0.120483,1672531250.6148541,1672531261.92253,11.307676,0.004143,1,single_window,0,True,
set_03,test_03_known_vehicle_unknown_attack,test,speed-accessory-2.csv,speed-accessory,set_03/test_03_known_vehicle_unknown_attack/speed-accessory-2.csv,9a5cea5a4134e9873c066a4896fdce4938c5343510934c71c1f8ec2a01c0c67b,5716613,"timestamp,arbitration_id,data_field,attack",timestamp|arbitration_id|data_field|attack,True,False,149831,0,0,0,0,0,0,0,149710,121,0.00080758,0,0,1672531200.0,1672531258.224952,58.224952,5,0,0.000028849,98,3,3,2,16,2,0,121,multiple,94486,126148,1,0.003821,1672531236.748724,1672531249.0160792,12.267355,0.103370,1,single_window,0,True,
